FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,operateur,geometry,lon,lat,operateur_clean,zone
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d2d,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.070390483315229 8.846819228425227),1.070390483315229,8.846819228425227,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d2c,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.145235 8.964201666666666),1.145235,8.964201666666666,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d2b,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,Togocom,POINT (1.0749087499733758 8.841182219807436),1.0749087499733758,8.841182219807436,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d2a,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.1420210600312501 8.983990354276754),1.1420210600312501,8.983990354276754,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d29,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.149288253821372 8.9704512463601),1.149288253821372,8.9704512463601,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d28,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7785474110185134 9.26316776777921),0.7785474110185134,9.26316776777921,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d27,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Togocom,POINT (1.20014 9.20486),1.20014,9.20486,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d26,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.0751236416661338 8.840766765915593),1.0751236416661338,8.840766765915593,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d25,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.1482116666666666 8.971411666666667),1.1482116666666666,8.971411666666667,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d24,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,"Moov, Togocom",POINT (1.2649970271664088 8.875384564832897),1.2649970271664088,8.875384564832897,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d23,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.077534624992013 8.837039340398192),1.077534624992013,8.837039340398192,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d22,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1529149672023018 8.981159495901059),1.1529149672023018,8.981159495901059,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d21,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,"Moov, Togocom",POINT (1.26477 8.87581),1.26477,8.87581,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d20,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.0778122833322683 8.83652373417733),1.0778122833322683,8.83652373417733,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d1f,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.0779911666560171 8.836349529519527),1.0779911666560171,8.836349529519527,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d1e,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.152605642715287 8.978849980847853),1.152605642715287,8.978849980847853,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d1d,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.0783165832960597 8.835057825632559),1.0783165832960597,8.835057825632559,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d1c,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.7787992224425627 9.261517661124538),0.7787992224425627,9.261517661124538,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d1b,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.0783206749930776 8.83468339555048),1.0783206749930776,8.83468339555048,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d1a,Centrale,Tchaoudjo,Tchaoudjo 1,Kpangalam,Nsp,POINT (1.1353466666666667 9.004281666666666),1.1353466666666667,9.004281666666666,Inconnu,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d19,Centrale,Sotouboua,Sotouboua 3,Kazaboua,Nsp,POINT (1.0798316666666667 8.42808),1.0798316666666667,8.42808,Inconnu,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d18,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.153899891075402 8.980581661537553),1.153899891075402,8.980581661537553,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d17,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.078609624992013 8.834697143527302),1.078609624992013,8.834697143527302,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d16,Centrale,Tchaoudjo,Tchaoudjo 1,Kpangalam,Togocom,POINT (1.135115332176873 9.000131690863006),1.135115332176873,9.000131690863006,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d15,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Togocom,POINT (1.2174666666666667 8.942673333333333),1.2174666666666667,8.942673333333333,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d14,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7784300000000001 9.261521666666665),0.7784300000000001,9.261521666666665,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d13,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.078318574990948 8.832043582914624),1.078318574990948,8.832043582914624,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d12,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1545292375278147 8.98107811211163),1.1545292375278147,8.98107811211163,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d11,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Nsp,POINT (1.2164133333333336 8.947948333333333),1.2164133333333336,8.947948333333333,Inconnu,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d10,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,Togocom,POINT (1.0785436916459 8.832575287500726),1.0785436916459,8.832575287500726,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d0f,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.0787292583317358 8.83372324166505),1.0787292583317358,8.83372324166505,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d0e,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,"Moov, Togocom",POINT (1.2006892907904716 9.204984462508213),1.2006892907904716,9.204984462508213,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d0d,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,"Moov, Togocom",POINT (1.2443716666666667 8.953536666666668),1.2443716666666667,8.953536666666668,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d0c,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Togocom,POINT (1.2005822260071908 9.204438711653347),1.2005822260071908,9.204438711653347,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d0b,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Togocom,POINT (1.2006416666666666 9.203808333333335),1.2006416666666666,9.203808333333335,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d0a,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.0826843083115019 8.833781234699938),1.0826843083115019,8.833781234699938,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d09,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.082425558338126 8.833079378600285),1.082425558338126,8.833079378600285,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d08,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.140955 8.971023333333333),1.140955,8.971023333333333,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d07,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.0787245000319488 8.834250018341802),1.0787245000319488,8.834250018341802,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d06,Centrale,Tchaoudjo,Tchaoudjo 1,Kpangalam,Togocom,POINT (1.130739062881543 9.014230452561371),1.130739062881543,9.014230452561371,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d05,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,"Moov, Togocom",POINT (1.080112533337593 8.83403774966352),1.080112533337593,8.83403774966352,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d04,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,"Moov, Togocom",POINT (1.28278 8.957718333333334),1.28278,8.957718333333334,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d03,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1426116666666668 8.972605),1.1426116666666668,8.972605,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d02,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.1403434174223384 8.976597777450724),1.1403434174223384,8.976597777450724,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d01,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,"Moov, Togocom",POINT (1.3024416666666667 8.963474999999999),1.3024416666666667,8.963474999999999,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1d00,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1442041684105246 8.97479617429212),1.1442041684105246,8.97479617429212,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cff,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.13673 8.974138333333334),1.13673,8.974138333333334,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cfe,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Togocom,POINT (1.3287149999999999 8.98322),1.3287149999999999,8.98322,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cfd,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.7779466666666667 9.262683333333333),0.7779466666666667,9.262683333333333,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cfc,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7772970814457218 9.262639647991943),0.7772970814457218,9.262639647991943,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cfb,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1483972225875465 8.972862788267234),1.1483972225875465,8.972862788267234,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cfa,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Togocom,POINT (1.1814277844368595 9.20020509676212),1.1814277844368595,9.20020509676212,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf9,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1422333808286027 8.985835725396235),1.1422333808286027,8.985835725396235,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf8,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7762671895478304 9.264254273712535),0.7762671895478304,9.264254273712535,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf7,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Togocom,POINT (1.1658367015193931 9.194723545170993),1.1658367015193931,9.194723545170993,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf6,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.7761883333333334 9.269341666666666),0.7761883333333334,9.269341666666666,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf5,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.144542859930173 8.985786560798834),1.144542859930173,8.985786560798834,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf4,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7720946048666621 9.26261020127531),0.7720946048666621,9.26261020127531,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf3,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7729083392782633 9.260866974952462),0.7729083392782633,9.260866974952462,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf2,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.7744779500898554 9.260805563096085),0.7744779500898554,9.260805563096085,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf1,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.775703856214497 9.261027566189071),0.775703856214497,9.261027566189071,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cf0,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.7778970439652141 9.260145374392287),0.7778970439652141,9.260145374392287,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cef,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.7787602692655446 9.261290617823743),0.7787602692655446,9.261290617823743,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cee,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7785321525306862 9.261043053428557),0.7785321525306862,9.261043053428557,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ced,Centrale,Tchaoudjo,Tchaoudjo 3,Amaïde,Togocom,POINT (1.1840353734314617 9.171675698703936),1.1840353734314617,9.171675698703936,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cec,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.140615 8.986546666666667),1.140615,8.986546666666667,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ceb,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.1406566666666667 8.986495),1.1406566666666667,8.986495,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cea,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.7784035691301777 9.260444769801493),0.7784035691301777,9.260444769801493,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce9,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7790209015139158 9.259520839594495),0.7790209015139158,9.259520839594495,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce8,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.1458883333333332 8.97269),1.1458883333333332,8.97269,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce7,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1352275711167157 8.97757876231059),1.1352275711167157,8.97757876231059,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce6,Centrale,Tchaoudjo,Tchaoudjo 3,Amaïde,Togocom,POINT (1.184347839437345 9.171269375889494),1.184347839437345,9.171269375889494,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce5,Centrale,Tchaoudjo,Tchaoudjo 3,Amaïde,Togocom,POINT (1.190305 9.176881666666667),1.190305,9.176881666666667,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce4,Centrale,Tchaoudjo,Tchaoudjo 1,Kadambara,Togocom,POINT (1.15662 8.955713333333334),1.15662,8.955713333333334,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce3,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.7780566666666666 9.259758333333334),0.7780566666666666,9.259758333333334,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce2,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,"Moov, Togocom",POINT (1.290023834195437 8.954421694693908),1.290023834195437,8.954421694693908,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce1,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Togocom,POINT (1.0409561433381778 9.107454812001908),1.0409561433381778,9.107454812001908,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ce0,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.1421666666666668 8.986981666666667),1.1421666666666668,8.986981666666667,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cdf,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,"Moov, Togocom",POINT (1.2889300000000001 8.954838333333333),1.2889300000000001,8.954838333333333,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cde,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7793204507569579 9.259885808551584),0.7793204507569579,9.259885808551584,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cdd,Centrale,Tchaoudjo,Tchaoudjo 3,Amaïde,Togocom,POINT (1.1923274249258267 9.182160797332886),1.1923274249258267,9.182160797332886,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cdc,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Togocom,POINT (1.2920550000000002 8.95517),1.2920550000000002,8.95517,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cdb,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1487296941673832 8.97171330041292),1.1487296941673832,8.97171330041292,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cda,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,"Moov, Togocom",POINT (1.2896813298849181 8.955461412061528),1.2896813298849181,8.955461412061528,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd9,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.141541666666667 8.985816666666667),1.141541666666667,8.985816666666667,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd8,Kara,Bassar,Bassar 1,Bassar,"Moov, Togocom",POINT (0.7744533333333332 9.257309396551218),0.7744533333333332,9.257309396551218,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd7,Centrale,Tchaoudjo,Tchaoudjo 3,Amaïde,"Moov, Togocom",POINT (1.1928457643147985 9.182072103231773),1.1928457643147985,9.182072103231773,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd6,Kara,Bassar,Bassar 1,Bassar,Nsp,POINT (0.7749934975534618 9.25739444301478),0.7749934975534618,9.25739444301478,Inconnu,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd5,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.1471139468626712 8.963401252714531),1.1471139468626712,8.963401252714531,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd4,Centrale,Tchaoudjo,Tchaoudjo 3,Amaïde,Moov,POINT (1.19236 9.182133333333333),1.19236,9.182133333333333,Moov,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd3,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1416433333333333 8.985909999999999),1.1416433333333333,8.985909999999999,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd2,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1416366666666666 8.985909999999999),1.1416366666666666,8.985909999999999,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd1,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.1482582405643778 8.972971754663154),1.1482582405643778,8.972971754663154,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cd0,Centrale,Tchaoudjo,Tchaoudjo 3,Amaïde,Nsp,POINT (1.1934717291240964 9.183764282106301),1.1934717291240964,9.183764282106301,Inconnu,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ccf,Kara,Bassar,Bassar 1,Bassar,Togocom,POINT (0.7725730328440257 9.25749208197637),0.7725730328440257,9.25749208197637,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cce,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),"Moov, Togocom",POINT (1.1484759391699124 8.973445307821795),1.1484759391699124,8.973445307821795,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ccd,Centrale,Tchaoudjo,Tchaoudjo 1,Kpangalam,"Moov, Togocom",POINT (1.1229323416707033 9.01119769899245),1.1229323416707033,9.01119769899245,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ccc,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1501044214756226 8.971488056041336),1.1501044214756226,8.971488056041336,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1ccb,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Togocom,POINT (1.1484791724888195 8.973843127739578),1.1484791724888195,8.973843127739578,Togocom,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cca,Kara,Bassar,Bassar 1,Bassar,Nsp,POINT (0.7703433892352328 9.259774258008656),0.7703433892352328,9.259774258008656,Inconnu,Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cc9,Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",POINT (1.2196436294495965 6.424193312794708),1.2196436294495965,6.424193312794708,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cc8,Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",POINT (1.2199695083598225 6.423880532521356),1.2199695083598225,6.423880532521356,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cc7,Maritime,Zio,Zio 1,Tsévié,"Moov, Togocom",POINT (1.2202346572469707 6.424296971721019),1.2202346572469707,6.424296971721019,"Moov, Togocom",Intérieur
_mview_tel_agents_mobile_money.fid--1b6ae3e2_1a0a04a3872_-1cc6,Centrale,Tchaoudjo,Tchaoudjo 1,Kpangalam,Togocom,POINT (1.1246801002312905 9.010093293261532),1.1246801002312905,9.010093293261532,Togocom,Intérieur
